index_code,date,open,close,low,high,volume,money,change
sh000007,2006-10-17,2730.67,2714.44,2707.16,2745.71,628860900.0,3031384661.0,-0.00625766740899
sh000007,2006-10-16,2764.37,2731.53,2724.47,2767.93,599144800.0,2668952084.0,-0.0111525172897
sh000007,2006-10-13,2744.68,2762.34,2739.23,2773.46,642818800.0,2761721713.0,0.00557879091128
sh000007,2006-10-12,2756.64,2747.01,2730.0,2764.8,664349400.0,2812636436.0,-0.00373660743753
sh000007,2006-10-11,2756.61,2757.31,2732.64,2763.37,776444800.0,3134701730.0,0.0010739352502
sh000007,2006-10-10,2753.22,2754.36,2736.25,2768.5,833744600.0,3376296510.0,0.00146346021624
sh000007,2006-10-09,2745.01,2750.33,2729.9,2766.7,980806900.0,3950610811.0,0.0151107813936
sh000007,2006-09-29,2682.66,2709.39,2682.36,2716.54,695443000.0,2885568277.0,0.0113569979451
sh000007,2006-09-28,2664.34,2678.97,2655.88,2692.52,462954800.0,1943429326.0,0.00435036727312
sh000007,2006-09-27,2652.99,2667.36,2638.24,2669.84,413681600.0,1780565158.0,0.00444577498866
sh000007,2006-09-26,2662.4,2655.56,2638.01,2667.67,488230600.0,2120319081.0,-0.00316031612921
sh000007,2006-09-25,2679.39,2663.97,2643.59,2697.06,648788300.0,3061333469.0,-0.00620160128449
sh000007,2006-09-22,2710.11,2680.6,2673.58,2714.99,628726700.0,3108744353.0,-0.00924852372154
sh000007,2006-09-21,2700.15,2705.62,2690.08,2723.12,622675300.0,2753047279.0,0.0017141856452
sh000007,2006-09-20,2705.96,2700.99,2681.91,2711.08,589449600.0,2618927971.0,-0.00178135132129
sh000007,2006-09-19,2723.83,2705.81,2694.46,2731.3,688626100.0,3070638852.0,-0.00531089330497
sh000007,2006-09-18,2722.2,2720.26,2705.75,2734.84,946253200.0,4330183092.0,0.00913776614412
sh000007,2006-09-15,2604.17,2695.63,2602.92,2697.94,1227240900.0,5250004910.0,0.0350642089952
sh000007,2006-09-14,2603.62,2604.31,2580.03,2614.79,482804300.0,2144004870.0,0.00100703850731
sh000007,2006-09-13,2598.74,2601.69,2595.54,2646.39,1054830200.0,4555743632.0,0.00175848564622
sh000007,2006-09-12,2555.11,2597.12,2550.77,2601.01,764865000.0,3193315042.0,0.0179028102921
sh000007,2006-09-11,2546.24,2551.44,2524.88,2552.62,356779000.0,1680208270.0,0.00370176154283
sh000007,2006-09-08,2545.56,2542.03,2534.82,2552.42,343201300.0,1476723458.0,-0.000318541097504
sh000007,2006-09-07,2574.43,2542.84,2536.78,2575.38,409455700.0,1805186119.0,-0.011827326857
sh000007,2006-09-06,2554.86,2573.28,2545.81,2573.28,524500600.0,2119196122.0,0.00765034512114
sh000007,2006-09-05,2560.19,2553.74,2546.65,2567.07,567832800.0,2590092239.0,6.4615268941e-05
